DATA,ORDEM,TIPO_DE_AT,APARELHO,MARCA,TECNICO,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO
07-06-2022,1073,FB,Robo,Midea,Thiago,Concluído,0,19-07-2022,27-07-2022,Sim
07-06-2022,1074,GON,,,,,0,0,0,Não
07-07-2022,1075,FON,Lava E Seca,Midea,Ramon,Concluído,0,07-09-2022,07-09-2022,Não
07-07-2022,1076,GB,Robo,Wap,Patrick,CONCLUDO,0,07-12-2022,18-07-2022,Sim
07-07-2022,1077,GON,Frigobar,Midea,Ramon/Cvg,Concluído,13-07-2022,19-07-2022,19-07-2022,Sim
07-07-2022,1078,GON,Lava E Seca,Midea,Ramon,Concluído,0,07-08-2022,07-08-2022,Sim
07-07-2022,1079,FON,Lavadora,Panasonic,Ramon,Concluído,0,07-07-2022,07-07-2022,Sim
07-07-2022,1080,GON,Lavadora,Panasonic,Cvg,Concluído,0,22-07-2022,22-07-2022,Sim
07-07-2022,1081,FON,Refrigerador,Panasonic,Ramon,Concluído,0,07-08-2022,07-08-2022,Sim
07-07-2022,1082,GON,Lavadora,Panasonic,Ramon,Concluído,0,0,07-07-2022,NÃO
07-07-2022,1083,FON,Ar Condicionado,Midea,Ramon,Concluído,0,07-11-2022,07-11-2022,Sim
07-07-2022,1083-D,FON,Lavadora,Panasonic,,CANCELADO,0,0,27-07-2022,NÃO
07-07-2022,1084,GON,Robo,Wap,Luiz,Concluído,0,13-07-2022,20-07-2022,Sim
07-07-2022,1085,FON,Ar Condicionado,Midea,Ramon,Concluído,0,14-07-2022,14-07-2022,Sim
07-07-2022,1086,GON,Refrigerador,Panasonic,Ramon,Concluído,15-07-2022,21-07-2022,21-07-2022,Sim
07-07-2022,1087,GON,Refrigerador,Panasonic,,,0,0,0,Não
07-08-2022,1088,GB,Fritadeira,Midea,Luiz,Concluído,0,22-07-2022,26-07-2022,Sim
07-08-2022,1089,GB,Lavadora,Panasonic,Ramon,Concluído,0,27-07-2022,29-07-2022,Sim
07-08-2022,1090,FB,Aquecedor,Midea,Luan,Concluído,0,08-05-2022,08-11-2022,Sim
07-08-2022,1091,FB,Umidificador,Elgin,Luiz,DESCARTE,0,0,08-11-2022,Não
07-08-2022,1092,FB,Panela,Midea,Luiz,Concluído,0,27-07-2022,08-01-2022,Sim
07-08-2022,1093,FB,Refrigerador,Panasonic,Ramon,Concluído,0,08-01-2022,09-02-2022,Sim
07-08-2022,1094,FON,Refrigerador,Panasonic,Ramon,Troca,0,0,07-12-2022,NÃO
07-08-2022,1095,GS,Robo,Midea,Lucas,Concluído,0,29-07-2022,08-02-2022,Não
07-08-2022,1096,GB,Robo,Midea,Lucas,Concluído,0,07-12-2022,29-07-2022,Sim
07-09-2022,1097,GON,Lavadora,Panasonic,Cvg,Concluído,0,13-07-2022,13-07-2022,Sim
07-09-2022,1098,GON,Refrigerador,Panasonic,Cvg,Concluído,0,13-07-2022,13-07-2022,Sim
07-11-2022,1099,GON,Lavadora,Panasonic,Cvg,Concluído,0,13-07-2022,13-07-2022,Sim
07-11-2022,1100,GON,Ar Condicionado,Daikin,Ramon,Concluído,27-07-2022,28-07-2022,28-07-2022,Sim
07-11-2022,1101,GS,Refrigerdor,Panasonic,,CANCELADO,0,0,29-07-2022,NÃO
07-11-2022,1102,FB,Aquecedor,Midea,Luan,Concluído,0,0,07-11-2022,Sim
07-11-2022,1103,GON,Lavadora,Panasonic,Cvg,Concluído,0,16-07-2022,16-07-2022,Sim
07-04-2022,1104,GON,Refrigerdor,Panasonic,Ramon,Concluído,0,07-08-2022,07-08-2022,Sim
07-11-2022,1105,FON,Cooktop,Midea,Luan,Concluído,0,25-07-2022,25-07-2022,Sim
07-11-2022,1106,GON,Lavadora,Panasonic,Cvg,Concluído,0,15-07-2022,15-07-2022,Sim
07-11-2022,1107,FB,Cervejeira,Midea,Ramon,SEM CONSERTO,0,0,18-08-2022,Não
07-12-2022,1108,GON,Refrigerador,Panasonic,Cvg,PERDA DE GARANTIA,0,0,21-07-2022,NÃO
07-12-2022,1109,GON,Refrigrador,Panasonic,Cvg,Concluído,0,13-07-2022,13-07-2022,Sim
07-12-2022,1110,GB,Microondas,Panasonic,Luan,PERDA DE GARANTIA,0,27-07-2022,08-12-2022,Sim
07-12-2022,1111,GON,Lava E Seca,Midea,Ramon,Concluído,0,15-07-2022,15-07-2022,Sim
07-12-2022,1112,FB,Robo,Wap,Thiago,Concluído,0,18-07-2022,22-07-2022,Sim
07-12-2022,1113,GB,Robo,Midea,Patrick,SEM DEFEITO,0,0,28-07-2022,Não
13-07-2022,1114,GON,Ar Condicionado,Gree,Ramon,SEM CONSERTO,0,0,15-08-2022,Não
13-07-2022,1115,GON,Refrigerador,Panasonic,Ramon,Concluído,0,13-07-2022,13-07-2022,Sim
13-07-2022,1116,FON,Lavadora,Panasonic,Ramon,Concluído,0,13-07-2022,13-07-2022,Sim
13-07-2022,1117,GON,Refrigerador,Panasonic,Ramon,Concluído,21-07-2022,15-07-2022,15-07-2022,Sim
,1118,FON,Lava E Seca,Midea,,,0,0,0,Não
,1119,ERRO,,,,,0,0,0,Não
13-07-2022,1120,FON,Lava E Seca,Midea,Luan/Ramon,19/07/2022,0,26-07-2022,28-07-2022,Sim
13-07-2022,1121,FON,Refrigerador,Midea,,CANCELADO,0,0,15-07-2022,Não
13-07-2022,1122,GON,Lavadora,Panasonic,Cvg/Ramon,Concluído,21-07-2022,22-07-2022,22-07-2022,Sim
13-07-2022,1123,GB,Aspirador,Wap,Thiago,Concluído,0,15-07-2022,21-07-2022,Sim
13-07-2022,1124,GB,Robo,Wap,Thiago,Concluído,21-07-2022,22-07-2022,25-07-2022,Sim
13-07-2022,1125,GB,Robo,Wap,Thiago,Concluído,18-07-2022,18-07-2022,27-07-2022,Sim
13-07-2022,1126,FON,Lavadora,Panasonic,Ramon,Concluído,0,18-07-2022,18-07-2022,Sim
13-07-2022,1127,FON,Lava E Seca,Midea,,CANCELADO,0,0,26-07-2022,Não
13-07-2022,1128,FB,Aquecedor,Midea,Luan,Concluído,0,14-07-2022,15-07-2022,Sim
13-07-2022,1129,FB,Aquecedor,Midea,Luan,Concluído,0,14-07-2022,15-07-2022,Sim
13-07-2022,1130,FON,Refrigerador,Panasonic,Ramon,Concluído,0,18-07-2022,0,Sim
14-07-2022,1131,FB,Robo,Wap,Thiago,Concluído,0,21-07-2022,25-07-2022,Sim
14-07-2022,1132,GB,Robo,Midea,Patrick,Concluído,0,20-07-2022,22-07-2022,Sim
,1133,ERRO,,,,,0,0,0,Não
14-07-2022,1134,GB,Robo,Midea,Patrick,Concluído,26-07-2022,28-07-2022,30-07-2022,Sim
14-07-2022,1135,FB,Robo,Wap,Patrick,Concluído,0,19-07-2022,21-07-2022,Sim
14-07-2022,1136,FB,Robo,Wap,Patrick,Concluído,0,20-07-2022,25-07-2022,NÃO
15-07-2022,1137,FB,Microondas,Panasonic,Luan,Concluído,0,15-07-2022,18-07-2022,Sim
15-07-2022,1138,FB,Microondas,Midea,Luan,Concluído,0,18-07-2022,20-07-2022,Sim
15-07-2022,1139,GON,Lavadora,Midea,Ramon,Concluído,08-01-2022,0,16-08-2022,Sim
15-07-2022,1140,GON,Lavadora,Panasonic,Cvg,Concluído,0,19-07-2022,19-07-2022,Sim
15-07-2022,1141,GB,Lavadora,Panasonic,,,0,0,0,Não
,1142,,,,,,0,0,0,Não
15-07-2022,1143,FB,Aspirador,Wap,Luiz,DESCARTE,0,0,24-08-2022,Não
15-07-2022,1144,FON,Lavadora,Panasonic,Cvg,Concluído,0,15-07-2022,15-07-2022,Sim
15-07-2022,1145,FB,Notebook,Toshiba,Luan,Concluído,0,18-08-2022,19-08-2022,Sim
16-07-2022,1146,GB,Robo,Wap,Thiago,CONCLUÍDO,19-07-2022,20-07-2022,27-07-2022,Sim
16-07-2022,1147,GON,Lavadora,Panasonic,Cvg/Ramon,Concluído,0,13-08-2022,13-08-2022,Sim
16-07-2022,1148,FON,Lavadora,Panasonic,,CANCELADO,0,0,18-07-2022,Sim
18-07-2022,1149,FON,Lavadora,Panasonic,Ramon,Concluído,0,18-07-2022,18-07-2022,Sim
18-07-2022,1150,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
18-07-2022,1151,FON,Lavadora,Panasonic,,CANCELADO,0,0,26-07-2022,NÃO
18-07-2022,1152,GB,Microondas,Midea,Luan,Concluído,0,21-07-2022,29-07-2022,Sim
18-07-2022,1153,GON,Lavadora,Panasonic,Cvg,Concluído,0,19-07-2022,19-07-2022,Sim
18-07-2022,1154,GON,Lavadora,Panasonic,Cvg/Ramon,Concluído,25-07-2022,28-07-2022,28-07-2022,Sim
18-07-2022,1155,GB,Microondas,Panasonic,Luan,Concluído,22-07-2022,23-07-2022,26-07-2022,Sim
18-07-2022,1156,FB,Aspirador,Midea,Patrick/Luiz,Concluído,0,08-04-2022,08-05-2022,Sim
18-07-2022,1157,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
18-07-2022,1158,FON,Refrigerador,Panasonic,,CANCELADO,0,0,08-03-2022,Não
18-07-2022,1159,GB,Robo,Midea,Luiz,CONCLUÍDO,0,22-07-2022,08-05-2022,Sim
19-07-2022,1160,GB,Robo,Wap,Thago,Concluído,0,22-07-2022,26-07-2022,Sim
19-07-2022,1161,FB,Maquina Gelo,Polar,Luan,Concluído,0,20-07-2022,20-07-2022,Sim
19-07-2022,1162,FON,Refrigerador,Panasonic,Ramon,Concluído,0,22-07-2022,22-07-2022,Sim
19-07-2022,1163,FB,Aspirador,Wap,Luiz,SEM CONSERTO,0,0,27-07-2020,Não
19-07-2022,1164,GS,Lavadora,Panasonic,,,0,0,0,Não
19-07-2022,1165,FON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
19-07-2022,1166,FON,Lava  E Seca,Panasonic,Cvg,DESCARTE,0,0,09-05-2022,Não
19-07-2022,1167,GB,Robo,Midea,Thiago,Concluído,0,25-07-2022,27-07-2022,Sim
19-07-2022,1168,FON,Lavadora,Panasonic,Ramon,Concluído,0,22-07-2022,22-07-2022,Sim
19-07-2022,1169,GON,Lavadora,Panasonic,Ramon,Concluído,0,22-07-2022,22-07-2022,Sim
20-07-2022,1170,GON,Refrigerador,Panasonic,Ramon,Concluído,0,25-07-2022,25-07-2022,Sim
20-07-2022,1171,GON,Lavadora,Panasonic,Cvg,Concluído,08-08-2022,28-07-2022,28-07-2022,Sim
20-07-2022,1172,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
20-07-2022,1173,FB,Robo,Wap,Thiago,Concluído,0,26-07-2022,29-07-2022,Sim
20-07-2022,1174,GB,Microondas,Midea,Luan,Concluído,0,20-07-2022,29-07-2022,Sim
20-07-2022,1175,FON,Frigobar,Eletrolux,Ramon,SEM CONSERTO,0,0,08-08-2022,Não
20-07-2022,1176,GON,Refrigerador,Panasonic,Cvg,Concluído,08-01-2022,15-08-2022,15-08-2022,Sim
20-07-2022,1177,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
21-07-2022,1178,GB,Climatizador,Midea,Luiz,Concluído,27-07-2022,28-07-2022,25-08-2022,Sim
21-07-2022,1179,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2022,21-07-2022,Sim
21-07-2022,1180,FON,Lavadora,Panasonic,Cancelado,,0,0,21-07-2022,Não
21-07-2022,1181,GON,Lava Louça,Midea,Ramon,CONCLUÍDO,08-03-2022,08-05-2022,08-05-2022,Sim
21-07-2022,1182,GON,Lava E Seca,Midea,Ramon,Concluído,0,23-07-2022,23-07-2022,Sim
21-07-2022,1183,GON,Lava E Seca,Midea,Ramon,Concluído,27-07-2022,28-07-2022,28-07-2022,Sim
21-07-2022,1184,GON,Lava E Seca,Midea,Ramon,Concluído,0,25-07-2022,25-07-2022,Sim
21-07-2022,1185,GS,Lavadora,Panasonic,Ramon,Concluído,29-07-2022,08-02-2022,08-02-2022,Sim
21-07-2022,1186,GON,Refrigerador,Panasonic,Ramon,CONCLUÍDO,0,23-07-2022,23-07-2022,Sim
21-07-2022,1187,GS,Lavadora,Panasonic,Ramon,CONCLUÍDO,0,25-07-2022,25-07-2022,Sim
21-07-2022,1188,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-09-2022,08-09-2022,Sim
22-07-2022,1189,GON,Lavadora,Panasonic,Ramon,Concluído,0,25-07-2022,25-07-2022,Sim
22-07-2022,1190,FON,Refrigerador,Panasonic,Ramon,SEM DEFEITO,0,0,27-07-2022,Não
22-07-2022,1191,GB,Aspirador,Wap,Robson/Luan,Concluído,0,30-07-2022,30-07-2022,Sim
22-07-2022,1192,FB,Robo,Wap,Thiago,Concluído,0,26-07-2022,13-08-2022,Sim
22-07-2022,1193,FB,Robo,Wap,Thiago,Concluído,0,29-07-2022,08-04-2022,Sim
22-07-2022,1194,GON,Lava E Seca,Midea,Ramon,Concluído,29-07-2022,08-03-2022,08-03-2022,Sim
22-07-2022,1195,FB,Robo,Wap,Thiago/Lucas,Concluído,0,08-04-2022,08-11-2022,Sim
22-07-2022,1196,GB,Robo,Wap,Thiago,Concluído,27-07-2022,28-07-2022,08-08-2022,Sim
22-07-2022,1197,GB,Robo,Wap,Thiago,Concluído,08-01-2022,08-02-2022,08-11-2022,Sim
23-07-2022,1198,FB,Robo,Wap,Thiago,Concluído,0,26-07-2022,30-07-2022,Sim
23-07-2022,1199,FB,Purificador,Midea,Luan,Concluído,0,28-07-2022,08-05-2022,Sim
23-07-2022,1200,FB,Microondas,Midea,Luan,Concluído,0,22-07-2022,22-07-2022,Sim
25-07-2022,1201,GON,Lavadora,Panasonic,Cvg,Concluído,0,27-07-2022,27-07-2022,Sim
25-07-2022,1202,FB,Robo,Midea,Luiz,Concluído,0,08-02-2022,13-08-2022,Sim
25-07-2022,1203,FON,Refrigerador,Panasonic,Ramon,Concluído,0,27-07-2022,27-07-2022,Sim
26-07-2022,1204,GON,Refrigerador,Panasonic,Ramon,Concluído,0,27-07-2022,27-07-2022,Sim
26-07-2022,1205,GON,Refrigerador,Panasonic,Cvg,Concluído,0,27-07-2022,27-07-2022,Sim
26-07-2022,1206,GB,Microondas,Panasonic,Luan,Concluído,0,08-03-2022,08-03-2022,Sim
26-07-2022,1207,GB,Robo,Wap,Thiago,Concluído,08-01-2022,08-02-2022,08-04-2022,Sim
26-07-2022,1208,GB,Robo,Wap,Thiago,Concluído,08-01-2022,08-02-2022,08-05-2022,Sim
27-07-2022,1209,GON,Lava E Seca,Midea,Cvg,Concluído,0,28-07-2022,28-07-2022,Sim
27-07-2022,1210,GON,Lava E Seca,Midea,Cvg/Ramon,Concluído,16-08-2022,20-08-2022,29-08-2022,Sim
27-07-2022,1211,GON,Lavadora,Panasonic,Cvg,Concluído,0,28-07-2022,28-07-2022,Sim
27-07-2022,1212,FON,Lavadora,Panasonic,Ramon,Concluído,0,30-07-2022,30-07-2022,Sim
27-07-2022,1213,GON,Lava  E Seca,Midea,Cvg/Ramon,Concluído,08-02-2022,08-05-2022,08-05-2022,Sim
28-07-2022,1214,GB,Robo,Wap,Thiago,Concluído,08-02-2022,08-03-2022,08-04-2022,Sim
28-07-2022,1215,GON,Lava E Seca,Midea,Ramon,Concluído,0,08-03-2022,08-03-2022,Sim
28-07-2022,1216,GB,Robo,Midea,Thiago,Concluído,0,08-04-2022,08-08-2022,Sim
28-07-2022,1217,GB,Fritadeira,Midea,Luiz,Concluído,08-05-2022,08-05-2022,13-08-2022,Sim
28-07-2022,1218,FON,Lavadora,Panasonic,Ramon/Cvg/Alex,Concluído,0,08-02-2022,08-02-2022,Sim
28-07-2022,1219,GON,Lava E Seca,Midea,,,0,0,0,Não
28-07-2022,1220,GB,Robo,Midea,Thiago,Concluído,0,29-07-2022,08-05-2022,Sim
28-07-2022,1221,FON,Lavadora,Panasonic,Ramon,Concluído,17-08-2022,20-08-2022,20-08-2022,Sim
28-07-2022,1222,FB,Nootbook,Hp,Luan,Concluído,0,19-08-2022,22-08-2022,Sim
29-07-2022,1223,GON,Lava E Seca,Midea,Ramon,Concluído,0,08-04-2022,08-04-2022,Sim
29-07-2022,1224,GON,Lavadora,Midea,,,0,0,0,Não
29-07-2022,1225,GON,Lavadora,Midea,Ramon,SEM DEFEITO,0,0,08-03-2022,Não
29-07-2022,1226,GB,Umidificador,Elgin,Troca,,0,0,09-09-2022,Não
29-07-2022,1227,GB,Panela,Midea,Luiz,Concluído,0,08-02-2022,08-05-2022,Sim
29-07-2022,1228,GB,Robo,Wap,Thiago,Concluído,08-02-2022,08-04-2022,08-08-2022,Sim
29-07-2022,1229,FB,Cooktop,Midea,Luan,Concluído,0,08-04-2022,08-04-2022,Sim
29-07-2022,1230,GON,Lava E Seca,Midea,Cvg,Concluído,09-05-2022,09-09-2022,09-09-2022,Sim
30-07-2022,1231,FB,Robo,Wap,Thiago,Concluído,0,08-03-2022,08-06-2022,Sim
30-07-2022,1232,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-02-2022,08-02-2022,Sim
30-07-2022,1233,FB,Robo,Wap,Thiago,Concluído,0,08-10-2022,27-08-2022,Sim
30-07-2022,1234,GB,Robo,Wap,Thiago,Concluído,0,08-04-2022,08-06-2022,Sim
30-07-2022,1235,FON,Refrigerador,Panasonic,Ramon,Concluído,0,08-03-2022,08-03-2022,Sim
07-01-2022,1236,GB,Robo,Wap,Thiago,Concluído,08-08-2022,08-09-2022,08-10-2022,Sim
08-01-2022,1237,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-04-2022,08-04-2022,Sim
08-01-2022,1238,GON,Refrigerador,Panasonic,Ramon,ENCERRADO,08-09-2022,0,09-02-2022,NÃO
08-01-2022,1239,FON,Ar Condicionado,,Orçamento/Cvg,CANCELADO,0,0,15-08-2022,Não
08-01-2022,1240,FON,Refrigerador,Panasonic,Ramon,Concluído,0,08-02-2022,08-02-2022,Sim
08-01-2022,1241,GON,Refrigerador,Panasonic,Ramon,Concluído,0,08-03-2022,08-03-2022,Sim
08-01-2022,1242,GON,Frigobar,Midea,Luan,Concluído,0,08-10-2022,08-11-2022,Sim
08-01-2022,1243,FON,Refrigerador,Panasonic,Cvg,Concluído,0,08-02-2022,08-02-2022,Sim
08-01-2022,1244,GB,Microondas,Panasonic,Luan,Concluído,0,08-03-2022,08-05-2022,Sim
08-02-2022,1245,FB,Robo,Wap,Lucas,Concluído,0,08-06-2022,08-09-2022,Sim
08-02-2022,1246,GB,Robo,Wap,Thiago,SEM CONSERTO,0,0,26-08-2022,NÃO
08-02-2022,1247,FB,Panela,Midea,Luiz,Concluído,0,08-04-2022,08-06-2022,Sim
08-02-2022,1248,FON,Refrigerador,Panasonic,,CANCELADO,0,0,08-08-2022,Não
08-02-2022,1249,GON,Lavadora,Panasonic,Cvg,Concluído,08-09-2022,17-08-2022,17-08-2022,Sim
08-02-2022,1250,GON,Lavadora,Panasonic,Ramon,Concluído,0,13-08-2022,13-08-2022,Sim
08-02-2022,1251,FB,Microondas,Panasonic,Luan,SEM CONSERTO,0,0,14-09-2022,Não
08-02-2022,1252,FB,Panela,Midea,Luiz,Concluído,0,17-08-2022,17-08-2022,Sim
08-02-2022,1253,FB,Robo,Wap,Thiago,Concluído,0,08-09-2022,08-10-2022,Sim
08-03-2022,1254,FB,Microondas,Midea,Luan,Concluído,0,08-04-2022,08-08-2022,Sim
08-03-2022,1255,GON,Refrigerador,Panasonic,Luan,Concluído,08-09-2022,15-08-2022,15-08-2022,Sim
08-03-2022,1256,GON,Lavadora,Panasonic,Ramon,Concluído,15-08-2022,16-08-2022,16-08-2022,Sim
08-03-2022,1257,FON,Lava E Seca,Midea,Ramon,Concluído,0,30-08-2022,30-08-2022,Sim
08-03-2022,1258,GON,Refrigerador,Panasonic,Ramon,Concluído,0,08-03-2022,08-03-2022,Sim
08-03-2022,1259,GON,Lava Louças,Midea,,,0,0,0,Não
08-03-2022,1260,FB,Microondas,Panasonic,Luan,Concluído,0,08-08-2022,15-08-2022,Sim
08-03-2022,1261,GON,Refrigerador,Panasonic,Cvg,Concluído,0,08-04-2022,08-04-2022,Sim
08-03-2022,1262,FON,Cooktop,Midea,Ramon,Concluído,0,08-04-2022,08-04-2022,Sim
08-03-2022,1263,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-04-2022,08-04-2022,Sim
08-03-2022,1264,FON,Coifa,Midea,,CANCELADO,0,0,09-09-2022,Não
08-03-2022,1265,FB,Robo,Wap,Thiago,Concluído,0,08-11-2022,08-11-2022,Sim
08-03-2022,1266,FON,Lavadora,Midea,Alex/Ramon,Concluído,0,08-09-2022,08-09-2022,Sim
08-03-2022,1267,GON,Refrigerador,Panasonic,Cvg,Concluído,0,08-04-2022,08-04-2022,Sim
08-04-2022,1268,GON,Refrigerador,Panasonic,Cvg,Troca,0,0,09-05-2022,NÃO
08-04-2022,1269,FB,Filtro,Midea,Luan,Concluído,0,08-06-2022,08-08-2022,Sim
08-04-2022,1270,GB,Robo,Wap,Thiago,Concluído,08-08-2022,08-09-2022,13-08-2022,Sim
08-04-2022,1271,GB,Robo,Wap,Thiago,Concluído,08-08-2022,08-09-2022,08-11-2022,Sim
08-04-2022,1272,GON,Refrigerador,Pansonic,Ramon,Concluído,0,08-05-2022,08-05-2022,Sim
08-04-2022,1273,FB,Aspirador,Midea,Luiz,Concluído,0,08-06-2022,08-11-2022,Sim
08-04-2022,1274,GON,Refrigerador,Panasonic,Ramon,SEM DEFEITO,0,08-05-2022,08-05-2022,NÃO
08-04-2022,1275,FON,Lavadora,Panasonic,Ramon,Concluído,0,08-10-2022,08-10-2022,Sim
08-04-2022,1276,FON,Ar Condicionado,Springer,Ramon,Concluído,0,08-08-2022,08-08-2022,Sim
08-04-2022,1277,FON,Lava E Seca,Midea,Ramon,Concluído,0,08-05-2022,08-05-2022,Sim
08-05-2022,1278,FON,Refrigerador,Panasonic,Ramon,SEM CONSERTO,0,08-09-2022,08-09-2022,Não
08-05-2022,1279,GON,Cooktop,Midea,,,0,0,0,Não
08-05-2022,1280,FB,Robo,Wap,Thiago,Concluído,0,20-08-2022,29-08-2022,Sim
08-05-2022,1281,GON,Lava E Seca,Midea,,,0,0,0,Não
08-05-2022,1282,FON,Lavadora,Panasonic,,CANCELADO,0,0,08-08-2022,Não
08-05-2022,1283,FB,Lavadora,Panasonic,Luan,Concluído,0,19-08-2022,19-08-2022,Sim
08-05-2022,1284,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-08-2022,08-08-2022,Sim
08-05-2022,1285,GON,Refrigerador,Panasonic,Ramon,Concluído,16-08-2022,08-09-2022,08-09-2022,Sim
08-05-2022,1286,GB,Microondas,Panasonic,Luan,SEM DEFEITO,0,08-08-2022,08-10-2022,NÃO
08-06-2022,1287,GB,Microondas,Panasonic,Luan,Concluído,08-12-2022,08-12-2022,13-08-2022,Sim
08-06-2022,1288,FB,Robo,Wap,Lucas,Concluído,0,08-10-2022,10-01-2022,Sim
08-08-2022,1289,GON,Ar Condicionado,Daikin,Ramon,Concluído,09-05-2022,09-09-2022,09-09-2022,Sim
08-08-2022,1290,FON,Lavadora,Panasonic,Ramon,Concluído,0,08-11-2022,08-11-2022,Sim
08-08-2022,1291,GON,Refrigerador,Panasonic,Ramon/Cvg,GARANTIA NEGADA,0,0,08-12-2022,NÃO
08-08-2022,1292,GON,Refrigerador,Panasonic,Cvg,Concluído,0,13-09-2022,13-09-2022,Sim
08-08-2022,1293,GON,Refrigerador,Panasonic,Ramon,Concluído,22-08-2022,15-08-2022,15-08-2022,Sim
08-08-2022,1294,GON,Lavadora,Panasonic,Ramon,Concluído,18-08-2022,08-11-2022,08-11-2022,Sim
08-08-2022,1295,FON,Lavadora,Panasonic,Ramon/Alex,08/08/2022,0,08-08-2022,08-08-2022,Sim
08-08-2022,1296,FB,Robo,Wap,Thiago,Concluído,0,08-12-2022,19-08-2022,Sim
08-08-2022,1297,FON,Refrigerador,Panasonic,,,0,0,0,Não
08-08-2022,1298,FON,Lavadora,Panasonic,,,0,0,0,Não
08-08-2022,1299,FON,Ar Condicionado,,,CANCELADO,0,0,27-08-2022,Não
08-08-2022,1300,GON,Lavadora,Panasonic,Ramon,SEM DEFEITO,0,0,08-10-2022,Não
08-09-2022,1301,GON,Lava E Seca,Midea,,,0,0,0,Não
08-09-2022,1302,GB,Microondas,Midea,Luan,Concluído,23-08-2022,25-08-2022,27-08-2022,Sim
08-09-2022,1303,,Ar Condicionado,Samsung,,,0,0,0,Não
08-09-2022,1304,GON,Lavadora,Panasonic,,,0,0,0,Não
08-09-2022,1305,GON,Lava E Seca,Midea,Ramon,Concluído,0,23-08-2022,23-08-2022,Sim
08-09-2022,1306,FB,Fritadeira,Midea,Luiz,Concluído,0,0,09-12-2022,Sim
08-09-2022,1307,GON,Lava E Seca,Midea,Ramon,Concluído,0,17-08-2022,17-08-2022,Sim
08-10-2022,1308,ERRO,Lavadora,Panasonic,,,0,0,0,Não
08-10-2022,1309,GS,Purificador,Midea,Luan,SEM DEFEITO,0,0,08-12-2022,NÃO
08-10-2022,1310,GB,Microondas,Midea,Luiz,Concluído,0,08-12-2022,15-08-2022,Sim
08-10-2022,1311,FON,Refrigerador,Panasonic,Cvg,Concluído,0,16-08-2022,16-08-2022,Sim
08-10-2022,1312,FON,Refrigerador,Panasonic,Ramon,Concluído,0,15-08-2022,15-08-2022,Sim
08-10-2022,1313,FON,Lavadora,Panasonic,Ramon,Concluído,0,08-11-2022,08-11-2022,Sim
08-10-2022,1314,GON,Lavadora,Panasonic,,CANCELADO,0,0,13-08-2022,Não
08-10-2022,1315,FB,Purificador,Midea,Luiz,Concluído,0,13-08-2022,17-08-2022,Sim
08-10-2022,1316,GB,Robo,Wap,Thiago,Concluído,08-12-2022,08-12-2022,17-08-2022,Sim
08-11-2022,1317,GS,Robo,Wap,Robson,Concluído,0,08-12-2022,19-08-2022,Sim
08-11-2022,1318,FON,Refrigerdor,Panasonic,Ramon,SEM DEFEITO,0,0,16-08-2022,Não
08-11-2022,1319,GB,Chaleira,Midea,Luiz,Troca,22-08-2022,0,13-09-2022,Não
08-11-2022,1320,FON,Lavadora,Panasonic,Ramon,Concluído,0,17-08-2022,17-08-2022,Sim
08-11-2022,1321,FON,Lava E Seca,Midea,Ramon,Concluído,0,08-10-2022,08-12-2022,Sim
08-11-2022,1322,GB,Robo,Wap,Thiago,Concluído,0,30-08-2022,30-08-2022,Não
08-11-2022,1323,GON,Lavadora,Panasonic,Ramon,Concluído,0,08-12-2022,08-12-2022,Sim
08-11-2022,1325,GON,Lavadora,Panasonic,Cvg,Concluído,0,16-08-2022,16-08-2022,Sim
08-11-2022,1326,FB,Robo,Midea,Lucas,Concluído,0,20-08-2022,29-08-2022,Sim
08-11-2022,1327,GON,Lava E Seca,Midea,Ramon,Concluído,0,13-08-2022,13-08-2022,Sim
08-11-2022,1328,GON,Lavadora,Panasonic,Ramon,Concluído,0,19-08-2022,19-08-2022,Sim
08-12-2022,1329,GON,Lavadora,Panasonic,Cvg,Concluído,30-08-2022,19-08-2022,19-08-2022,Sim
08-12-2022,1330,FON,Refrigerador,Panasonic,Ramon,Concluído,0,08-12-2022,08-12-2022,Sim
08-12-2022,1331,GB,Microondas,Midea,Luan,Concluído,0,17-08-2022,24-08-2022,Sim
08-12-2022,1332,GB,Microondas,Midea,Luan,Concluído,0,17-08-2022,24-08-2022,Sim
08-12-2022,1333,FB,Robo,Wap,Thiago,Concluído,0,15-08-2022,18-08-2022,Sim
08-12-2022,1334,GB,Robo,Wap,Thiago,Concluído,0,08-12-2022,18-08-2022,Sim
