DATA,TIPO DE AT.,APARELHO,MARCA,TECNICO,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
14-08-2023,GON,Lavadora,Panasonic,Cvg / Luiz,Concluído,0,15-08-2023,15-08-2023,Sim
14-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz,Concluído,0,17-08-2023,17-08-2023,Não
14-08-2023,GON,Lavadora,Panasonic,Cvg / Luiz,Concluído,0,15-08-2023,15-08-2023,Sim
14-08-2023,FON,Lava E Seca,Midea,0,Cancelada,0,0,16-08-2023,Não
14-08-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,0,01-09-2023,Não
14-08-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-08-2023,24-08-2023,Sim
14-08-2023,FB,Robo,Wap,Matheus/Thiago,Concluído,0,24-08-2023,29-08-2023,Sim
14-08-2023,GON,Lava E Seca,Midea,Luiz / Robson,Concluído,0,16-08-2023,16-08-2023,Sim
14-08-2023,FB,Microondas,Panasonic,Thiago,Concluído,0,22-08-2023,24-08-2023,Sim
14-08-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,21-08-2023,21-08-2023,Sim
14-08-2023,GON,Lava E Seca,Midea,Cvg,Concluído,23-08-2023,28-08-2023,28-08-2023,Sim
15-08-2023,GB,Robo,Wap,Matheus Rosa,17/08/2023,0,24-08-2023,28-08-2023,Sim
15-08-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,18-08-2023,21-08-2023,24-08-2023,Sim
15-08-2023,GB,Lava E Seca,Midea,Cvg / Luiz,Concluído,0,0,16-08-2023,Sim
15-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,22-09-2023,27-09-2023,27-09-2023,Sim
15-08-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,18-08-2023,Não
15-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,17-08-2023,17-08-2023,Sim
15-08-2023,GB,Aspirador,Wap,Thiago,Concluído,25-08-2023,28-08-2023,28-08-2023,Sim
15-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,06-09-2023,12-09-2023,Sim
16-08-2023,GON,Lavadora,Panasonic,0,"Canc,/Duplicidade",0,0,0,Não
16-08-2023,FON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,18-08-2023,18-08-2023,Sim
16-08-2023,GON,Forno Elétrico,Midea,Cvg / Robson,Concluído,0,17-08-2023,17-08-2023,Sim
16-08-2023,GB,Unidade Evaporadora,Daikin,0,Canc./Duplicidade,0,0,16-08-2023,Não
16-08-2023,GB,Aspirador,Wap,Thiago,Concluído,0,22-08-2023,23-08-2023,Sim
16-08-2023,GB,Aspirador,Wap,Thiago,Concluído,15-08-2023,17-08-2023,18-08-2023,Sim
16-08-2023,GB,Aspirador,Wap,Thiago/Matheus,Concluído,28-08-2023,30-08-2023,05-09-2023,Sim
16-08-2023,FB,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,29-08-2023,29-08-2023,Sim
17-08-2023,GB,Microondas,Midea,Thiago,Conlcuido,0,05-09-2023,12-09-2023,Sim
17-08-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,21-08-2023,21-08-2023,Sim
17-08-2023,GB,Aspirador Vertical,Midea,Thiago / Matheus Rosa,Concluído,0,29-09-2023,11-10-2023,Sim
17-08-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,13-09-2023,20-09-2023,Sim
17-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,17-08-2023,17-08-2023,Sim
17-08-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,23-08-2023,23-08-2023,Sim
17-08-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,23-08-2023,23-08-2023,Sim
18-08-2023,GS,Refrigerador,Panasonic,0,0,0,0,0,0
18-08-2023,GB,Robo,Wap,Thiago,Decarte,0,0,12-12-2023,Não
18-08-2023,GB,Microondas,Panasonic,Thiago,Concluído,0,25-08-2023,25-08-2023,Sim
18-08-2023,GB,Lavadoura,Midea,Robson,Concluído,0,12-09-2023,15-09-2023,Sim
18-08-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,29-08-2023,22-08-2023,22-08-2023,Sim
18-08-2023,GON,Cooktop,Midea,Cvg,Concluído,0,21-08-2023,21-08-2023,Não
21-08-2023,GB,Microondas,Midea,Thiago,Concluído,0,22-08-2023,24-08-2023,Sim
21-08-2023,FB,Frigobar,Midea,Luiz Guilherme,Concluído,0,13-09-2023,15-09-2023,Não
21-08-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,05-09-2023,05-09-2023,Sim
21-08-2023,GON,Evaporadora,Daikin,Luiz Guilherme,Concluído,28-08-2023,13-09-2023,13-09-2023,Sim
21-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,23-08-2023,23-08-2023,Sim
21-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,22-08-2023,22-08-2023,Sim
21-08-2023,GON ,Lavadora,Midea,Luiz Guilherme,Concluído,0,22-08-2023,22-08-2023,Não
21-08-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-08-2023,24-08-2023,Sim
21-08-2023,FON,Refrigerador,Panasonic,Cvg,Cancelado,0,0,06-09-2023,Não
22-08-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,31-08-2023,31-08-2023,Sim
22-08-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,0,25-08-2023,Não
22-08-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,24-08-2023,24-08-2023,Sim
22-08-2023,GB,Chaleira,Elgin,0,0,0,0,0,0
22-08-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,24-08-2023,24-08-2023,Sim
22-08-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,01-09-2023,01-09-2023,12-09-2023,Sim
22-08-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,11-09-2023,0,22-09-2023,Sim
22-08-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,14-09-2023,22-09-2023,Sim
22-08-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Sim
23-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,11-09-2023,28-09-2023,Sim
23-08-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,23-08-2023,23-08-2023,Sim
23-08-2023,GON,Lava E Seca,Midea,Robson / Cvg / Luiz,Concluído,15-09-2023,18-09-2023,18-09-2023,Sim
23-08-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,24-08-2023,24-08-2023,Sim
23-08-2023,GON,Secadora,Midea,Cvg,Concluído,0,0,31-08-2023,Não
23-08-2023,GON,Refrigerador,Panasonic,Robson E Cvg,Concluído,0,28-08-2023,28-08-2023,Sim
23-08-2023,GB,Robo,Wap,0,0,0,0,0,0
23-08-2023,FB,Microndas,Midea,Thiago,Concluído,0,24-08-2023,28-08-2023,Sim
23-08-2023,FB,Refrigerador,Panasonic,Cvg,Concluído,0,01-09-2023,01-09-2023,Sim
23-08-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,12-09-2023,12-09-2023,Sim
23-08-2023,FB,Panela De Pressão,Midea,Thiago,Concluído,0,06-09-2023,06-09-2023,Sim
24-08-2023,FB,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,01-09-2023,Não
24-08-2023,GB,Aspirador,Midea,0,Troca,0,0,26-09-2023,Não
24-08-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,25-08-2023,25-08-2023,Sim
24-08-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,15-09-2023,19-09-2023,Sim
24-08-2023,GB,Micro Ondas,Midea,Thiago,Concluído,0,02-10-2023,05-10-2023,Sim
24-08-2023,FB,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,31-08-2023,Não
24-08-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,29-08-2023,30-08-2023,01-09-2023,Sim
24-08-2023,GB,Microondas,Panasonic,Thiago,Concluído,31-08-2023,04-09-2023,12-09-2023,Sim
25-08-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,30-08-2023,30-08-2023,Sim
25-08-2023,FB,Purificador,Midea,0,0,0,0,0,0
25-08-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,18-10-2023,10-11-2023,Sim
25-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,30-08-2023,31-08-2023,27-09-2023,Sim
25-08-2023,GB,Robo,Wap,Thiago,Concluído,06-09-2023,11-09-2023,12-09-2023,Sim
25-08-2023,GON,Ar Condicionado,Daikin,Luiz Guilherme,Não Concluido,0,0,10-10-2023,Não
25-08-2023,FB,Microondas,Pansonic,Robson,Sem Conserto,0,0,12-09-2023,Não
25-08-2023,FB,Micro-Ondas,Midea,Thiago,Sem Defeito,0,0,01-09-2023,Não
25-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,11-09-2023,11-09-2023,Sim
28-08-2023,FON,Lavadora,Panasonic,Cvg / Robson,Concluído,0,28-08-2023,28-08-2023,Sim
28-08-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,14-09-2023,22-09-2023,Sim
28-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz Guilherme,Concluído,11-09-2023,02-10-2023,02-10-2023,Sim
28-08-2023,GON,Cooktop,Midea,Luiz Guilherme,Concluído,0,04-09-2023,04-09-2023,Sim
28-08-2023,FB,Robo,Midea,Ressarcimento,Concluído,0,0,28-08-2023,Não
28-08-2023,GON,Lavadora,Panasonic,Cvg E Luiz,Concluído,0,31-08-2023,31-08-2023,Sim
28-08-2023,GB,Robo,Wap,0,0,0,0,0,0
29-08-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,29-09-2023,03-10-2023,Sim
29-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,0,31-08-2023,31-08-2023,Sim
29-08-2023,GB,Aspirador,Wap,Thiago,Concluído,06-09-2023,11-09-2023,20-09-2023,Sim
29-08-2023,GS,Robo,Wap,Robson,Concluído,0,05-09-2023,14-09-2023,Sim
29-08-2023,GON,Lavadora,Panasonic,Cvg E Luiz,Concluído,0,31-08-2023,31-08-2023,Sim
29-08-2023,GB,Aspirador,Wap,Thiago,Concluído,11-09-2023,12-09-2023,19-09-2023,Sim
29-08-2023,GB,Microondas,Midea,Thiago,Concluído,06-09-2023,11-09-2023,14-09-2023,Sim
29-08-2023,FB,Aspirador,Wap,Matheus Rosa,Sem Conserto,0,0,02-10-2023,Não
29-08-2023,GB,Microondas,Panasonic,Thiago,Concluído,11-09-2023,12-09-2023,13-09-2023,Sim
29-08-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,30-08-2023,30-08-2023,Sim
29-08-2023,FB,Robo,Wap,Matheus,Concluído,0,14-09-2023,20-09-2023,Sim
0,0,0,0,0,0,0,0,0,0
29-08-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,01-09-2023,01-09-2023,Sim
0,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,01-09-2023,0,Sim
30-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,11-09-2023,14-09-2023,14-09-2023,Sim
30-08-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,05-09-2023,Não
30-08-2023,GON,Lavadora,Panasonic,Cvg E Luiz,Perda De Garantia,0,20-09-2023,20-09-2023,Sim
30-08-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,23-10-2023,24-10-2023,Sim
30-08-2023,FB,Ar Condicionado,Midea,Cvg,Concluído,0,21-02-2024,21-02-2024,Sim
30-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,11-09-2023,11-09-2023,Não
30-08-2023,GB,Micro Ondas,Midea,Thiago,Concluído,06-09-2023,11-09-2023,13-09-2023,Sim
30-08-2023,FB,Exaustor,Midea,Robson/Cvg,Descarte,0,0,0,0
31-08-2023,FON,Lava E Seca,Midea,Luiz E Robson,Concluído,0,01-09-2023,01-09-2023,Sim
31-08-2023,FB,Ar Condicionado,Midea,Luiis Guilherme,Sem Conserto,0,0,22-09-2023,Não
0,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,04-09-2023,04-09-2023,Sim
01-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,11-09-2023,11-09-2023,Sim
01-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,04-09-2023,04-09-2023,Sim
0,GON,Micro-Ondas,Midea,Thiago,Concluído,26-09-2023,29-09-2023,03-10-2023,Sim
01-09-2023,GON,Refrigerador,Midea,Luiz Guilherme / Cvg,Concluído,29-09-2023,02-10-2023,03-10-2023,Sim
01-09-2023,GON,Cooktop,Midea,Cvg,Concluído,0,15-09-2023,15-09-2023,Não
01-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,13-09-2023,19-10-2023,Sim
01-09-2023,GS,Lavadora,Panasonic,Cvg,Concluído,0,04-09-2023,04-09-2023,Sim
01-09-2023,GS,Lava E Seca,Midea,Cvg,Concluído,0,06-09-2023,06-09-2023,Sim
01-09-2023,FB,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,12-09-2023,15-09-2023,Sim
0,GON,Refrigerador,Panasonic,Cvg,Troca,0,0,0,Não
04-09-2023,FB,Micro-Ondas,Midea,Thiago,Sem Conserto,0,0,13-09-2023,Não
04-09-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,05-09-2023,05-09-2023,Sim
04-09-2023,GON,Evaporadora,Daikin,0,Sem Análise,0,0,04-10-2023,Não
04-09-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,04-09-2023,04-09-2023,Sim
04-09-2023,GS,Microndas,Panasonic,Thiago,Concluído,0,04-09-2023,04-09-2023,Sim
04-09-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,06-09-2023,06-09-2023,Sim
04-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Sim
04-09-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,04-09-2023,04-09-2023,Sim
04-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,11-09-2023,12-09-2023,21-09-2023,Sim
04-09-2023,GB,Robo,Midea,Matheu Rosa,Concluído,17-10-2023,20-10-2023,24-10-2023,Sim
04-09-2023,GB,Panela De Pressão,Midea,Thiago,Concluído,11-09-2023,12-09-2023,15-09-2023,Sim
04-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,11-09-2023,14-09-2023,14-09-2023,Sim
04-09-2023,FB,Filtro De Agua,Midea,Thiago/Robson,Concluído,0,25-09-2023,29-09-2023,Sim
04-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,11-09-2023,06-10-2023,Sim
05-09-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,05-09-2023,05-09-2023,Sim
05-09-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,19-10-2023,23-10-2023,Sim
0,GB,Robo,Wap,0,0,0,0,0,0
05-09-2023,GB,Ar Condicionado,Midea,0,0,0,0,0,0
05-09-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Sim
05-09-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,0,Não
05-09-2023,FB,Robo,Midea,Thiago,Concluído,0,15-09-2023,10-10-2023,Sim
06-09-2023,FB ,Lavadora,Panasonic,Cvg E Robson,0,0,0,0,0
06-09-2023,FB,Refrigerador,Panasonic,Cvg,Concluído,0,19-09-2023,19-09-2023,Sim
06-09-2023,GB,0,0,0,0,0,0,0,0
06-09-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,0,Não
06-09-2023,GB,Robo,Wap,Thiago / Matheus Rosa,Concluído,0,26-09-2023,26-09-2023,Sim
06-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,12-09-2023,12-09-2023,Sim
06-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,15-09-2023,15-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,21-09-2023,21-09-2023,Sim
11-09-2023,FB,Aspirador,Midea,Matheus Rosa,Concluído,0,19-09-2023,26-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Troca,0,0,23-10-2023,Não
11-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Não
11-09-2023,GB,Purificador,Midea,Robson/Thiago,Concluído,0,20-09-2023,21-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,15-09-2023,15-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Sim
11-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,16-09-2023,16-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Robson,Concluído,0,11-09-2023,11-09-2023,Sim
11-09-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,17-10-2023,18-10-2023,Sim
11-09-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,16-09-2023,16-09-2023,Sim
12-09-2023,FON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,15-09-2023,15-09-2023,Sim
12-09-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,24-10-2023,24-10-2023,Sim
12-09-2023,GON,Lavadora,Midea,Luis Guilherme,Concluído,0,19-09-2023,19-09-2023,Sim
12-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,0,20-09-2023,Sim
12-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,18-09-2023,29-09-2023,Sim
12-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,19-09-2023,19-09-2023,Sim
12-09-2023,GON,Refrigerador,Panasonic,Cvg,Perda De Garantia,0,21-09-2023,21-09-2023,Não
12-09-2023,GON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,19-09-2023,19-09-2023,Sim
12-09-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,19-09-2023,09-10-2023,Sim
13-09-2023,FB,Aquecedor,Midea,Tiago,Concluído,0,15-09-2023,20-09-2023,Sim
13-09-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,14-09-2023,14-09-2023,Sim
13-09-2023,GON,Lava Louça,Midea,Luiz Guilherme,Concluído,29-09-2023,02-10-2023,02-10-2023,Sim
13-09-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,0,Não
13-09-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,22-09-2023,29-09-2023,Sim
13-09-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,18-09-2023,18-09-2023,Sim
13-09-2023,GON,Cooktop Indução,Panasonic,Cvg,Concluído,0,22-09-2023,22-09-2023,Não
13-09-2023,GON,Lava Louças,Panasonic,Cvg,Concluído,0,22-09-2023,22-09-2023,Sim
13-09-2023,GON,Micro-Ondas Embutir,Panasonic,Cvg,Concluído,0,22-09-2023,22-09-2023,Sim
14-09-2023,GON,Cooktop,Midea,Cvg,Sem Defeito,0,0,10-10-2023,Não
14-09-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,18-09-2023,18-09-2023,Sim
14-09-2023,GON,Refrigerador,Panasonic,Luiz Guilherme,Sem Defeito,0,0,22-09-2023,Não
14-09-2023,FON,Coifa,Panasonic,Cvg,Cancelado,0,0,27-09-2023,Não
14-09-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,20-09-2023,20-09-2023,Sim
14-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,22-09-2023,26-09-2023,02-10-2023,Sim
14-09-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,29-09-2023,29-09-2023,Sim
14-09-2023,GB,Fritadeira,Midea,Thiago,Concluído,26-09-2023,05-10-2023,20-10-2023,Sim
15-09-2023,FB,Microndas,Panasonic,0,Sem Conserto,0,0,08-11-2023,Não
15-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,20-09-2023,28-09-2023,Sim
15-09-2023,FB,Cooktop,Midea,Thiago /Robson,Concluído,0,20-09-2023,20-09-2023,Não
15-09-2023,GB,Aspirador,Wap,Thiago/Matheus,Concluído,26-09-2023,29-09-2023,04-10-2023,Sim
15-09-2023,FB,Refrigerador,Panasonic,Cvg,Concluído,0,22-09-2023,26-09-2023,Sim
15-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,03-10-2023,06-10-2023,Sim
15-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,25-09-2023,25-09-2023,Sim
18-09-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,0,09-10-2023,24-10-2023,Sim
18-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,18-09-2023,18-09-2023,Sim
18-09-2023,GON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,22-09-2023,22-09-2023,Não
18-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,19-09-2023,19-09-2023,Sim
18-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,19-09-2023,19-09-2023,Sim
18-09-2023,FB,Aspirador,Wap,Matheus Rosa,Concluído,0,19-09-2023,19-09-2023,Sim
18-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,20-09-2023,20-09-2023,Sim
18-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,28-09-2023,28-09-2023,Sim
18-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,29-09-2023,07-10-2023,07-10-2023,Sim
18-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,25-09-2023,05-10-2023,Sim
18-09-2023,FB,Panela De Pressao,Midea,Thiago,Concluído,0,25-09-2023,28-09-2023,Sim
18-09-2023,FB,Aspirador,Midea,Matheus Rosa,Concluído,0,09-10-2023,30-10-2023,Sim
19-09-2023,FB,Microndas,Midea,Thiago,Concluído,0,25-09-2023,28-09-2023,Sim
19-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-10-2023,20-10-2023,Sim
19-09-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,21-09-2023,21-09-2023,Sim
19-09-2023,GON,Climatizador,Midea,Thiago,Concluído,29-09-2023,02-10-2023,03-10-2023,Sim
19-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,27-10-2023,17-11-2023,Sim
19-09-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,02-10-2023,02-10-2023,Sim
19-09-2023,GON,Lava Louça,Midea,0,0,0,0,0,0
19-09-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,17-10-2023,20-10-2023,20-10-2023,Sim
19-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Troca,06-11-2023,0,07-11-2023,Não
19-09-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,26-09-2023,26-09-2023,Sim
19-09-2023,GON,Secadora,Midea,Luiz Guilherme,Concluído,0,22-09-2023,22-09-2023,Não
19-09-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,28-09-2023,28-09-2023,Sim
20-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-10-2023,05-10-2023,Sim
20-09-2023,GON,Ar Condicionado,Daikin,0,Sem Análise,0,0,04-10-2023,Não
20-09-2023,GON,Ar Condicionado,Daikin,Cvg/ Luiz/ Robson,Concluído,0,30-11-2023,30-11-2023,Sim
0,GON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,22-09-2023,22-09-2023,Não
21-09-2023,GON,Congelador,Midea,Cvg / Luiz Guilherme,Sem Defeito,0,0,06-10-2023,Não
21-09-2023,FB,Microndas,Panasonic,Thiago,Concluído,0,03-10-2023,18-10-2023,Não
21-09-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,26-09-2023,26-09-2023,Sim
21-09-2023,GON ,Lava E Seca,Midea,Robson E Cvg,Troca,20-09-2023,0,27-09-2023,Não
21-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,02-10-2023,22-09-2023,22-09-2023,Sim
21-09-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,24-09-2023,24-09-2023,Sim
21-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,27-09-2023,27-09-2023,Não
21-09-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,04-10-2023,17-10-2023,Sim
21-09-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,0,Não
21-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,08-11-2023,08-11-2023,Sim
21-09-2023,FON,Ar Condicionado,Springer,Guilherme,Sem Conserto,0,0,18-10-2023,Não
22-09-2023,GS,Purificador,Midea,Thiago/Robson,Concluído,0,27-09-2023,29-09-2023,Sim
22-09-2023,FB,Micro-Ondas,Midea,Thiago,Concluído,0,27-09-2023,02-10-2023,Sim
22-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,26-09-2023,26-09-2023,Sim
22-09-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,20-10-2023,20-10-2023,Sim
22-09-2023,GB,Robo,Midea,Matheus Rosa,Concluído,29-09-2023,02-10-2023,04-10-2023,Sim
23-09-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,24-09-2023,24-09-2023,Sim
25-09-2023,FB,Climatizador,Elgin,Thiago,Concluído,0,0,08-11-2023,Sim
25-09-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,17-10-2023,27-10-2023,Sim
25-09-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,29-09-2023,02-10-2023,16-10-2023,Sim
25-09-2023,FB,Robo,Wap,0,0,0,0,0,0
25-09-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,29-09-2023,02-10-2023,03-10-2023,Sim
25-09-2023,GB,Robo,Wap,Matheus Rosa,Concluído,02-10-2023,04-10-2023,06-10-2023,Sim
25-09-2023,GB,Refrigerador,Panasonic,Luiz,Concluído,0,28-09-2023,28-09-2023,Sim
25-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,03-10-2023,03-10-2023,Sim
25-09-2023,GON,Refrigerador,Panasonic,Cvg,Sem Defeito,0,0,30-09-2023,Não
25-09-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,27-09-2023,27-09-2023,Sim
25-09-2023,GON,Lavadora,Panasonic,Luiz,Sem Falha,0,0,28-09-2023,Não
25-09-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,02/10/2023,0,02-10-2023,02-10-2023,Sim
25-09-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,02-10-2023,04-10-2023,09-10-2023,Sim
25-09-2023,GB,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,08-01-2024,Não
26-09-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,29-09-2023,Não
26-09-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,28-09-2023,28-09-2023,Sim
26-09-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,10-10-2023,16-10-2023,16-10-2023,Sim
26-09-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Sem Falha,0,0,27-09-2023,Não
26-09-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,05-10-2023,11-10-2023,Sim
