DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO,TECNICO
21-11-2022,GON,Lavadora,Panasonic,Concluído,0,21-11-2022,21-11-2022,Sim,Cvg
21-11-2022,FON,Lava E Seca,Midea,CANCELADO,0,0,12-05-2022,NÃO,
21-11-2022,GON,Refrigerador,Panasonic,Concluído,0,12-02-2022,12-02-2022,Sim,Luan / Oziel
22-11-2022,GON,Lavadora,Panasonic,Concluído,0,26-11-2022,26-11-2022,Sim,Cvg
22-11-2022,GON,Cervejeira,Midea,Concluído,0,23-11-2022,23-11-2022,NÃO,Luan / Oziel
22-11-2022,GON,Lavadora,Panasonic,Concluído,0,25-11-2022,25-11-2022,Sim,Cvg
22-11-2022,GON,Lava E Seca,Midea,Concluído,0,0,0,Não,Cvg
22-11-2022,FB,Lavadora,Panasonic,Concluído,0,30-11-2022,12-09-2022,Sim,Robson
22-11-2022,GON,Lava E Seca,Midea,Concluído,0,23-11-2022,23-11-2022,NÃO,Luan / Oziel
22-11-2022,GON,Lavadora,Panasonic,,0,0,0,Não,
22-11-2022,GON,Lava E Seca,Midea,Concluído,12-01-2022,12-07-2022,12-07-2022,Sim,Cvg
22-11-2022,GON,Refrigerador,Panasonic,Concluído,29-11-2022,30-11-2022,30-11-2022,Sim,Cvg
22-11-2022,GON,Lavadora,Panasonic,Concluído,12-02-2022,26-11-2022,26-11-2022,Sim,Cvg
22-11-2022,GON,Lavadora,Midea,CANCELADA,0,0,29-11-2022,NÃO,
22-11-2022,GON,Lavadora,Panasonic,Concluído,0,23-11-2022,23-11-2022,Sim,Cvg
22-11-2022,FON,Lavadora,Panasonic,Concluído,12-08-2022,12-12-2022,12-12-2022,Sim,Luan
22-11-2022,GON,Lavadora,Panasonic,Concluído,12-02-2022,12-03-2022,12-03-2022,Sim,Cvg
22-11-2022,GON,Lavadora,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
22-11-2022,FON,Refrigerador,Panasonic,Concluído,0,01-07-2023,01-07-2023,Sim,Cvg
22-11-2022,FON,Cooktop,Midea,SEM CONSERTO,0,0,0,NÃO,Cancelada
22-11-2022,GB,Robo,Wap,Concluído,12-09-2022,12-12-2022,19-12-2022,Sim,Thiago
23-11-2022,GB,Robo,Midea,Concluído,12-06-2022,12-07-2022,20-12-2022,Sim,Lucas
23-11-2022,FB,Robo,Wap,Concluído,0,12-02-2022,12-08-2022,Sim,Mateus
23-11-2022,FB,Climatizador,Midea,Concluído,0,12-06-2022,15-12-2022,Sim,Thiago
23-11-2022,FB,Robo,Wap,Concluído,0,12-08-2022,21-12-2022,Sim,Mateus
23-11-2022,GON,Refrigerador,Midea,,0,0,0,Não,
24-11-2022,GB,Robo,Wap,Concluído,0,16-12-2022,16-12-2022,Sim,Robson
24-11-2022,GB,Robo,Wap,Concluído,12-01-2022,12-06-2022,20-12-2022,Sim,Mateus
24-11-2022,FB,Ar Condicionado Portátil,Midea,CANCELADO,0,0,05-03-2023,NÃO,Cvg
24-11-2022,GB,Robo,Wap,Concluído,30-11-2022,30-11-2022,12-05-2022,Sim,Thiago
24-11-2022,FON,Cervejeira,Midea,SEM CONSERTO,0,0,31-01-2023,NÃO,
24-11-2022,FON,Ar Condicionado,Daikin,CANCELADO,0,0,0,NÃO,Cvg
24-11-2022,FON,Ar Condicionado,Midea,CANCELADO,0,0,0,NÃO,Cvg
25-11-2022,GON,Refrigerador,Panasonic,Concluído,0,25-11-2022,25-11-2022,Sim,Cvg
25-11-2022,GON,Lavadora,Midea,,0,0,0,Não,
25-11-2022,GON,Refrigerador,Midea,Concluído,01-04-2023,01-12-2023,01-12-2023,Sim,Osiel/Jacleilson
25-11-2022,GON,Lavadora,Panasonic,Concluído,0,26-11-2022,26-11-2022,Sim,Cvg
28-11-2022,FB,Robo,Wap,,0,0,0,Não,
28-11-2022,GON,Lavadora,Panasonic,CANCELADO,0,0,12-02-2022,NÃO,
28-11-2022,FON,Refrigerador,Panasonic,Concluído,0,12-05-2022,12-05-2022,Sim,Osiel/Luan
28-11-2022,GB,Microondas,Panasonic,PERDA DE GARANTIA,0,0,0,NÃO,
28-11-2022,GB,Robo,Wap,Concluído,0,12-06-2022,13-12-2022,Sim,Thiago
28-11-2022,GB,Fritadeira,Midea,Concluído,12-06-2022,12-08-2022,12-08-2022,Sim,Thiago
29-11-2022,GB,Lavadora,Panasonic,PRÉ OS REJEITADA,0,0,12-01-2022,NÃO,Cvg
29-11-2022,FB,Robo,Wap,Concluído,0,12-08-2022,12-12-2022,Sim,Mateus
29-11-2022,GB,Robo,Wap,SEM DEFEITO,0,30-11-2022,0,Não,Mateus
29-11-2022,GON,Refrigerador,Panasonic,Concluído,0,12-01-2022,12-01-2022,Sim,Luan/Osiel
29-11-2022,GB,Fritadeira,Midea,RESSARCIMENTO,0,0,07-04-2023,NÃO,Thiago
29-11-2022,GS,Aspirador,Midea,SEM DEFEITO,0,12-01-2022,12-05-2022,NÃO,Mateus
29-11-2022,GON,Lavadora,Panasonic,Concluído,0,12-01-2022,12-01-2022,Sim,Luan / Osiel
29-11-2022,GON,Lavadora,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
29-11-2022,GON,Lavadora,Panasonic,Concluído,0,12-06-2022,12-06-2022,Sim,Cvg
29-11-2022,GON,Refrigerador,Panasonic,PERDA DE GARANTIA,0,0,12-03-2022,NÃO,Cvg
29-11-2022,GB,Robo,Wap,Concluído,0,12-01-2022,20-12-2022,Sim,Thiago
29-11-2022,GB,Microondas,Toshiba,Concluído,0,30-11-2022,12-02-2022,Sim,Luan
29-11-2022,GB,Robo,Wap,Concluído,0,12-06-2022,13-12-2022,Sim,Thiago
29-11-2022,FB,Robo,Lietroux,SEM CONSERTO,0,0,16-02-2023,NÃO,Lucas
30-11-2022,GON,Lava E Seca,Midea,SEM CONSERTO,01-03-2023,0,0,NÃO,Luan / Cvg
30-11-2022,GON,Refrigerador,Panasonic,PRÉ OS REJEITADA,0,0,12-01-2022,NÃO,Cvg
30-11-2022,GB,Robo,Wap,Concluído,12-06-2022,12-08-2022,12-09-2022,Sim,Thiago
30-11-2022,GB,Robo,Wap,Concluído,0,12-05-2022,28-04-2023,Sim,Thiago
12-01-2022,GON,Refrigerador,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
12-01-2022,GB,Robo,Wap,Concluído,0,12-07-2022,12-07-2022,Sim,Thiago / Matheus
12-01-2022,GON,Lavadora,Panasonic,Concluído,0,12-10-2022,12-10-2022,Sim,Cvg
12-01-2022,GB,Fritadeira,Midea,Concluído,12-09-2022,12-09-2022,13-12-2022,Sim,Thiago
12-01-2022,FON,Refrigerador,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
12-01-2022,GON,Refrigerador,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
12-01-2022,GB,Microondas,Panasonic,Concluído,0,12-06-2022,12-06-2022,Sim,Luan
12-01-2022,FB,Robo,Wap,Troca,0,0,12-08-2022,NÃO,Thiago
12-01-2022,GON,Lava E Seca,Midea,Concluído,17-12-2022,0,20-12-2022,Sim,Osiel
12-01-2022,FB,Robo,Wap,,0,0,0,Não,
12-01-2022,GB,Fritadeira,Midea,Concluído,12-09-2022,13-12-2022,01-03-2023,Sim,Thiago
12-02-2022,GB,Fritadeira,Midea,Concluído,0,16-12-2022,19-12-2022,Sim,Thiago
12-02-2022,FON,Refrigerador,Panasonic,Concluído,0,12-06-2022,12-06-2022,Não,Cvg
12-02-2022,GON,Lava E Seca,Midea,CANCELADO,0,0,0,NÃO,Cancelado
12-02-2022,GB,Aspirador,Wap,Concluído,0,14-12-2022,20-12-2022,Sim,Thiago
12-02-2022,FON,Lavadora,Panasonic,Concluído,0,12-03-2022,12-03-2022,Sim,Cvg
12-02-2022,GON,Cooktop,Midea,Concluído,0,19-12-2022,22-12-2022,Sim,Luan/Cvg
12-02-2022,FON,Refrigerador,Panasonic,,0,0,0,Não,
12-05-2022,FB,Robo,Wap,Concluído,0,12-07-2022,20-12-2022,NÃO,Lucas
12-05-2022,GB,Robo,Wap,Troca,0,0,0,NÃO,Thiago
12-05-2022,GB,Robo,Wap,Concluído,13-12-2022,14-12-2022,19-12-2022,Sim,Mateus
12-05-2022,GB,Robo,Wap,Concluído,15-12-2022,16-12-2022,21-12-2022,Sim,Mateus
12-05-2022,GB,Robo,Wap,Concluído,13-12-2022,14-12-2022,16-12-2022,Sim,Robson
12-05-2022,FB,Aspirador,,,0,0,0,Não,
12-05-2022,GON,Lava E Seca,Midea,Concluído,0,12-06-2022,12-06-2022,NÃO,Cvg
12-06-2022,FB,Robo,Wap,Concluído,0,19-12-2022,21-12-2022,Sim,Mateus/Thiago
12-05-2022,FB,Robo,Wap,Concluído,0,19-12-2022,21-12-2022,Sim,Mateus
,GON,Refrigerador,Panasonic,Concluído,19-12-2022,12-09-2022,12-09-2022,Sim,Cvg / Osiel
,FON,Ar Condicionado,Daikin,CANCELADA,0,0,20-01-2023,NÃO,
,FON,Lavadora,Panasonic,Concluído,0,12-06-2022,12-06-2022,Sim,Cvg
,FB,Microondas,Panasonic,,0,0,0,Não,
,GON,Ar Condicionado,Daikin,,0,0,0,Não,
12-06-2022,GON,Lavadora,Panasonic,Concluído,0,13-12-2022,13-12-2022,Sim,Luan
12-06-2022,GON,Refrigerador,Panasonic,Concluído,0,12-12-2022,0,Sim,Cvg
12-06-2022,FON,Lavadora,Panasonic,CANCELADO,0,0,0,NÃO,Cancelado
12-06-2022,FON,Refrigerador,Panasonic,Concluído,0,12-09-2022,12-09-2022,Sim,Osiel
12-06-2022,GB,Robo,Wap,Troca,0,0,0,NÃO,Thiago
12-06-2022,FB,Microondas,Midea,Concluído,0,12-08-2022,12-08-2022,Sim,Luan
12-06-2022,GON,Lavadora,Panasonic,,0,0,0,Não,
12-06-2022,FON,Refrigerador,Panasonic,Concluído,13-12-2022,16-12-2022,16-12-2022,Sim,Cvg
12-07-2022,FB,Robo,Wap,Concluído,0,17-12-2022,13-01-2023,Sim,Mateus
12-07-2022,GON,Cooktop,Midea,Concluído,0,12-08-2022,12-08-2022,Sim,Cvg
12-07-2022,FON,Lavadora,Panasonic,Concluído,0,12-08-2022,12-08-2022,Sim,Cvg
12-07-2022,GB,Climatizador,Midea,Concluído,14-12-2022,15-12-2022,19-12-2022,Sim,Thiago
12-07-2022,FB,Robo,Kabum,DESCARTE,0,0,11-08-2023,NÃO,
12-08-2022,GB,Robo,Midea,Concluído,17-12-2022,17-12-2022,01-11-2023,Sim,Mateus
12-08-2022,GB,Micro- Ondas,Panasonic,Concluído,01-04-2023,01-05-2023,01-06-2023,Sim,Luan
12-08-2022,FON,Lava E Seca,Midea,Concluído,0,12-08-2022,12-08-2022,Sim,Cvg
12-08-2022,FB,Frigobar,Midea,,0,0,0,Não,
12-08-2022,FB,Robo,Wap,Concluído,0,15-12-2022,19-12-2022,Sim,Mateus
12-08-2022,GON,Lavadora,Panasonic,Concluído,19-12-2022,12-10-2022,12-10-2022,Sim,Cvg
12-08-2022,FON,Ar Condicionado,Gree,CANCELADO,0,0,01-04-2023,NÃO,Cvg
12-08-2022,FON,Refrigerador,Midea,Concluído,0,12-12-2022,12-12-2022,Sim,Luan/Cvg
12-08-2022,GON,Lava E Seca,Midea,SEM DEFEITO,0,12-12-2022,12-12-2022,NÃO,Cvg
12-08-2022,GB,Robo,Midea,Concluído,0,16-12-2022,19-12-2022,NÃO,Mateus
12-08-2022,FON,Ar Condicionado,Samsung,Concluído,0,12-08-2022,12-08-2022,Sim,Osiel
12-08-2022,GON,Refrigerador,Panasonic,Concluído,0,13-12-2022,13-12-2022,Sim,Luan
12-08-2022,GON,Refrigerador,Panasonic,Concluído,19-12-2022,01-07-2023,01-07-2023,Sim,Cvg
12-08-2022,FB,Robo,Wap,Concluído,0,17-12-2022,26-01-2023,Sim,Mateus
12-09-2022,GB,Micro- Ondas,Panasonic,Concluído,21-12-2022,01-03-2023,01-04-2023,Sim,Luan
12-09-2022,GB,Frigobar,Midea,,0,0,0,Não,
12-09-2022,FON,Ar Condicionado,Midea,CANCELADO,0,0,05-03-2023,NÃO,Cvg
12-09-2022,FON,Refrigerador,Panasonic,,0,12-11-2022,12-11-2022,NÃO,Cvg
12-09-2022,FON,Ar Condicionado,Midea,Concluído,0,26-04-2023,26-04-2023,Sim,Cvg
12-09-2022,GB,Robo,Wap,CONCLUIDA,14-12-2022,15-12-2022,16-12-2022,Sim,Mateus
12-09-2022,GB,Robo,Wap,CONCLUIDA,14-12-2022,15-12-2022,16-12-2022,Não,Thiago
12-09-2022,FON,Refrigerador,Panasonic,CANCELADA,0,0,12-10-2022,NÃO,
12-09-2022,FB,Ar Condicionado Portátil,Springer,SEM DEFEITO,0,0,16-12-2022,NÃO,Thiago
12-09-2022,GON,Frigobar,Midea,SEM DEFEITO,0,12-12-2022,12-12-2022,NÃO,Luan
12-09-2022,GON,Lava E Seca,Midea,,0,0,0,Não,
12-09-2022,FON,Ar Portatil,Midea,Concluído,0,12-10-2022,12-10-2022,Sim,Osiel
12-12-2022,FB,Ar Condicionado,Midea,Concluído,0,01-04-2023,01-04-2023,Sim,Osiel/Jacleison
12-12-2022,GON,Lava E Seca,Midea,Concluído,0,12-12-2022,12-12-2022,Sim,Luan/Cvg
12-12-2022,GON,Lava E Seca,Midea,Concluído,0,16-12-2022,16-12-2022,Sim,Cvg
12-12-2022,GB,Microondas,Panasonic,Concluído,21-12-2022,01-03-2023,01-09-2023,Sim,Luan
12-12-2022,GB,Micro- Ondas,Panasonic,Concluído,24-01-2023,26-01-2023,02-02-2023,Sim,Luan / Robson
12-12-2022,GS,Refrigerador,Panasonic,SEM CONSERTO,0,0,16-12-2022,NÃO,Cvg
12-12-2022,GB,Panela,Midea,Concluído,01-03-2023,01-05-2023,01-06-2023,Sim,Thiago
12-12-2022,GB,Microondas,Midea,Concluído,0,19-12-2022,01-06-2023,Sim,
12-12-2022,FON,Refrigerador,Panasonic,Concluído,0,13-12-2022,13-12-2022,Sim,Cvg
13-12-2022,FON,Lavadora,Panasonic,Concluído,0,13-12-2022,13-12-2022,Sim,Cvg
13-12-2022,FON,Ar Condicionado,Daikin,CANCELADO,0,0,0,NÃO,Cvg
13-12-2022,GON,Lava E Seca,Midea,Concluído,0,14-12-2022,14-12-2022,Sim,Luan
13-12-2022,GON,Cooktop,Midea,Concluído,0,14-12-2022,14-12-2022,Sim,Luan
13-12-2022,GON,Lavadora,Panasonic,PERDA DE GARANTIA,0,0,13-12-2022,NÃO,Luan
13-12-2022,GON,Lava E Seca,Midea,SEM DEFEITO,0,0,12-05-2022,NÃO,Cvg
13-12-2022,GB,Aspirador,Wap,,0,0,0,Não,
13-12-2022,FB,Robo,Wap,Concluído,0,21-12-2022,27-01-2023,Sim,Lucas
13-12-2022,FB,Aspirador,Midea,Concluído,0,19-12-2022,21-12-2022,Sim,Lucas
13-12-2022,GB,Robo,Wap,Concluído,0,15-12-2022,20-12-2022,Sim,Lucas
13-12-2022,GON,Refrigerador,Panasonic,CANCELADO,0,0,15-12-2022,NÃO,Cvg
13-12-2022,GB,Robo,Wap,Concluído,0,15-12-2022,19-12-2022,Sim,Lucas
14-12-2022,GB,Robo,Wap,Concluído,21-12-2022,01-03-2023,01-12-2023,Sim,Lucas/Mateus
14-12-2022,GB,Robo,Wap,Troca,0,0,01-04-2023,NÃO,
14-12-2022,GB,Robo,Wap,Concluído,0,19-12-2022,20-01-2023,Sim,Lucas/Robson
14-12-2022,GB,Micro-Ondas,Midea,SEM DEFEITO,0,0,21-12-2022,NÃO,Luan
14-12-2022,FB,Micro-Ondas,Midea,Concluído,0,17-12-2022,17-12-2022,Sim,Luan
14-12-2022,GB,Robo,Wap,Concluído,0,21-12-2022,02-07-2023,Sim,Lucas
14-12-2022,FB,Robo,Wap,Concluído,0,19-12-2022,01-09-2023,Sim,Mateus
14-12-2022,GON,Lavadora,Panasonic,Concluído,13-01-2023,21-01-2023,21-01-2023,Sim,Cvg
15-12-2022,GON,Lava E Seca,Midea,,0,0,0,Não,
15-12-2022,GON,Lava E Seca,Midea,Concluído,01-03-2023,01-05-2023,01-05-2023,Sim,Oziel/Cvg
15-12-2022,GON,Refrigerador,Panasonic,Concluído,20-12-2022,01-04-2023,01-04-2023,Sim,Cvg
15-12-2022,GON,Refrigerador,Panasonic,Concluído,01-04-2023,01-09-2023,01-09-2023,Sim,Cvg
15-12-2022,GON,Lavadora,Panasonic,Concluído,0,16-12-2022,16-12-2022,Sim,Cvg
15-12-2022,GB,Microondas,Panasonic,Concluído,0,15-12-2022,15-12-2022,Sim,Cvg
15-12-2022,FON,Ar Condicionado,Daikin,Concluído,0,13-03-2023,13-03-2023,Sim,Jacleilson E Osiel
15-12-2022,GB,Panela,Midea,Concluído,0,15-12-2022,15-12-2022,Sim,Thiago
15-12-2022,GON,Lava E Seca,Midea,CANCELADA,0,0,21-12-2022,NÃO,
15-12-2022,GS,Robo,Wap,Concluído,0,16-12-2022,02-10-2023,Sim,Lucas
15-12-2022,GB,Robo,Wap,Troca,0,0,0,NÃO,Lucas
15-12-2022,FB,Robo,Midea,Concluído,20-12-2022,20-12-2022,21-12-2022,Sim,Lucas
16-12-2022,GB,Robo,Wap,Concluído,01-04-2023,01-09-2023,25-01-2023,Sim,Lucas
16-12-2022,GB,Robo,Midea,Concluído,01-03-2023,01-03-2023,01-05-2023,Sim,Mateus/Matheus Rosa
16-12-2022,GB,Robo,Wap,Concluído,01-04-2022,01-09-2023,01-12-2023,Sim,Lucas/Mateus
16-12-2022,GB,Microondas,Panasonic,Concluído,0,17-12-2022,19-12-2022,Sim,Luan
16-12-2022,GB,Robo,Wap,Troca,0,0,0,NÃO,Mateus
16-12-2022,FB,Robo,Wap,Concluído,0,19-12-2022,21-12-2022,Sim,Mateus
17-12-2022,FON,Ar Condicionado,Midea,Concluído,0,02-01-2023,19-01-2023,Sim,Osiel
17-12-2022,GON,Lavadora,Panasonic,Concluído,0,01-09-2023,01-09-2023,Sim,Osiel
17-12-2022,GON,Lava Louças,Midea,SEM DEFEITO,0,01-03-2023,01-03-2023,NÃO,Osiel
17-12-2022,GON,Refrigerador,Panasonic,Concluído,0,20-12-2022,20-12-2022,Sim,Cvg
17-12-2022,FON,Refrigerador,Panasonic,Concluído,0,01-04-2023,01-04-2023,Sim,Cvg
17-12-2023,GON,Refrigerador,Panasonic,Concluído,01-04-2023,17-01-2023,17-01-2023,Sim,Cvg / Osiel
17-12-2022,GON,Lavadora,Panasonic,Concluído,01-11-2023,02-07-2023,02-07-2023,Sim,Osiel / Jacleilson
19-12-2022,FON,Ar Condicionado,,,0,0,0,Não,
19-12-2022,GB,Microondas,Panasonic,Concluído,01-04-2023,01-11-2023,15-02-2023,Sim,Luan
19-12-2022,FB,Robo,Wap,Concluído,0,21-12-2022,21-12-2022,Sim,Thiago
19-12-2022,FB,Aspirador,Midea,Concluído,0,21-12-2022,21-12-2022,Sim,Mateus
20-12-2022,GON,Lavadora,Panasonic,CANCELADO,0,0,01-05-2023,NÃO,Cvg
20-12-2022,FON,Refrigerador,Midea,SEM CONSERTO,0,0,0,NÃO,Cvg
20-12-2022,GON,Refrigerador,Panasonic,CANCELADO,0,0,01-05-2023,NÃO,Cvg
20-12-2022,GB,Robo,Wap,Concluído,0,01-04-2023,02-09-2023,Sim,Lucas / Mateus
20-12-2022,GB,Cooktop,Midea,Concluído,02-03-2023,23-02-2023,24-02-2023,Sim,Robson / Claudio
20-12-2022,GB,Microondas,Panasonic,Concluído,01-04-2023,21-12-2022,21-12-2022,Sim,Luan
21-12-2022,GB,Microondas,Midea,Concluído,21-12-2022,21-12-2022,21-12-2022,Sim,Luan
03-01-2023,GB,Robo,Wap,Concluído,12-01-2023,13-01-2023,24-01-2023,Sim,Matheus Rosa
03-01-2023,GB,Robo,Midea,Concluído,11-01-2023,26-01-2023,02-02-2023,Sim,Matheus
03-01-2023,GB,Robo,Midea,Concluído,11-01-2023,11-01-2023,30-01-2023,Sim,Matheus
03-01-2023,FB,Robo,Wap,Concluído,0,12-01-2023,02-02-2023,Sim,Matheus
03-01-2023,FB,Lavadora,Panasonic,Concluído,17-04-2023,10-04-2023,18-04-2023,Sim,Brenno
03-01-2023,GB,Micro-Ondas,Midea,Concluído,16-01-2023,17-01-2023,20-01-2023,Sim,Luan
03-01-2023,FB,Purificador,Midea,Concluído,0,06-01-2023,19-01-2023,Sim,Luan
03-01-2023,GB,Micro Ondas,Panasonic,Concluído,11-01-2023,11-01-2023,16-01-2023,Sim,Luan
03-01-2022,GB,Robo,Midea,Sem Defeito,0,0,17-01-2023,Não,Mateus
04-01-2022,FON,Secadora,Eletrolux,Concluído,0,13-02-2023,13-02-2023,Sim,Cvg
04-01-2022,FON,Secadora,Eletrolux,Concluído,0,13-02-2023,13-02-2023,Sim,Cvg / Osiel
04-01-2022,GON,Refrigerador,Panasonic,Concluído,18-01-2023,23-01-2023,23-01-2023,Sim,Cvg  Acleilson/Osiel
04-01-2022,GON,Refrigerador,Panasonic,Concluído,0,0,04-01-2023,Não,Cvg
04-01-2022,GON,Refrigerador,Panasonic,Concluído,0,04-01-2023,04-01-2023,Sim,Cvg
04-01-2022,GON,Refrigerador,Panasonic,Concluído,18-01-2023,21-01-2023,21-01-2023,Sim,Cvg
04-01-2023,GON,Refrigerador,Panasonic,Concluído,11-01-2023,12-01-2023,12-01-2023,Sim,Osiel
04-01-2023,GON,Lavadora,Panasonic,Concluído,11-01-2023,12-01-2023,12-01-2023,Sim,Osiel
04-01-2023,GB,Robo,Wap,Concluído,16-01-2023,16-01-2023,20-01-2023,Sim,Matheus Rosa/Mateus
04-01-2023,GON,Refrigerador,Panasonic,Concluído,0,04-01-2023,04-01-2023,Sim,Cvg
04-01-2023,FB,Robo,Wap,Concluído,0,13-01-2023,09-05-2023,Sim,Mateus
04-01-2023,GB,Frigobar,Midea,Sem Defeito,0,0,27-01-2023,Não,Jacleilson
04-01-2023,FON,Redrigerador,Midea,05/04/2023,0,05-04-2023,05-04-2023,Sim,Cvg
04-01-2023,FB,Robo,Wap,Concluído,0,11-01-2023,12-01-2023,Sim,Mateus
05-01-2023,GON,Refrigerador,Panasonic,Concluído,0,23-01-2023,23-01-2023,Sim,Osiel / Jacleilson
05-01-2023,GON,Lavadora,Panasonic,Concluído,11-01-2023,05-01-2023,05-01-2023,Sim,Osiel
05-01-2023,FON,Lavadora,Panasonic,Cancelado,0,0,05-01-2023,Não,Cancelado
05-01-2023,GON,Refrigerador,Panasonic,Concluído,0,0,05-01-2023,Não,Osiel
05-01-2023,GON,Refrigerador,Panasonic,Concluído,13-01-2023,21-01-2023,21-01-2023,Sim,Cvg
05-01-2023,GON,Refrigerador,Panasonic,Concluído,0,12-01-2023,12-01-2023,Sim,Osiel / Jacleilson
05-01-2023,GB,Micro Ondas,Midea,Concluído,0,05-01-2023,06-01-2023,Sim,Luan
05-01-2023,GON,Lavadora,Panasonic,Concluído,0,10-01-2023,10-01-2023,Sim,Osiel
05-01-2023,GON,Lavadora,Panasonic,Troca/Reembolso,0,0,13-03-2023,Não,Cvg
05-01-2023,GON,Lavadora,Panasonic,Concluído,0,07-01-2023,07-01-2023,Sim,Cvg
05-01-2023,FON,Refrigerador,Panasonic,Concluído,0,12-01-2023,12-01-2023,Sim,Osiel
05-01-2023,GON,Refrigerador,Panasonic,Concluído,0,09-01-2023,09-01-2023,Sim,Osiel
05-01-2023,FB,Robo,Wap,Concluído,0,10-02-2023,16-02-2023,Sim,Mateus
05-01-2023,FON,Refrigerador,Panasonic,Cancelado,0,0,01-06-2023,Não,0
06-01-2023,GB,Fritadeira,Midea,Concluído,0,0,10-01-2023,Sim,Thiago
06-01-2023,FB,Fritadeira,Midea,Concluído,0,11-01-2023,12-01-2023,Sim,Thiago
06-01-2023,FON,Ar Condicionado,0,Cancelado,0,0,08-03-2023,Não,0
06-01-2023,FB,Micro Ondas,Midea,Concluído,0,12-01-2023,17-01-2023,Sim,Luan
06-01-2023,GB,Freezer,Midea,Concluído,0,09-03-2023,10-03-2023,Sim,Breno
06-01-2023,GON,Refrigerador,Panasonic,0,0,0,0,0,0
06-01-2023,FB,Robo,Wap,Concluído,0,13-01-2023,20-01-2023,Sim,Mateus
06-01-2023,FON,Lavadora,Panasonic,Cancelada,0,0,0,Não,Cvg
06-01-2023,GON,Lava E Seca,Midea,Concluído,0,10-01-2023,10-01-2023,Não,Cvg
06-01-2023,GON,Refrigerador,Panasonic,Concluído,0,09-01-2023,09-01-2023,Sim,Osiel
06-01-2023,GB,Robo,Wap,0,0,0,0,0,0
07-01-2023,GON,Refrigerador,Panasonic,Concluído,0,07-01-2023,07-01-2023,Sim,Cvg
09-01-2023,GON,Lavadora,Panasonic,Concluído,18-01-2023,19-01-2023,19-01-2023,Sim,Osiel / Jacleilson
09-01-2023,GS,Robo,Wap,Concluído,0,12-01-2023,16-01-2023,Sim,Mateus
09-01-2023,GON,Lava E Seca,Midea,Concluído,23-01-2023,25-01-2023,25-01-2023,Sim,Osiel / Jacleilson
09-01-2023,GON,Lavadora,Panasonic,Concluído,18-01-2023,11-01-2023,11-01-2023,Sim,Osiel / Jacleilson
09-01-2023,GON,Lava E Seca,Midea,Concluído,0,10-01-2023,10-01-2023,Sim,Osiel / Jacleilson
09-01-2023,FON,Lavadora,Panasonic,Descarte,0,0,23-01-2023,Não,Osiel/Cvg
09-01-2023,GB,Robo,Wap,Troca,0,0,08-02-2023,Não,Thiago
09-01-2023,GON,Lavadora,Panasonic,Concluído,0,11-01-2023,11-01-2023,Sim,Osiel / Jacleilson
09-01-2023,FON,Ar Condicionado,0,Cancelado,0,0,08-03-2023,Não,0
09-01-2023,FB,Robo,Midea,Concluído,0,10-02-2023,15-02-2023,Sim,Thiago
09-01-2023,FB,Micro Ondas,Midea,Concluído,0,06-02-2023,08-02-2023,Sim,Robson
09-01-2023,GON,Lava E Seca,Midea,Concluído,0,15-02-2023,15-02-2023,Sim,Osiel
10-01-2023,FB,Robo,Wap,0,0,0,0,0,0
10-01-2023,GON,Lavadora,Panasonic,Concluído,24-01-2023,02-02-2023,02-02-2023,Sim,Osiel-Jacleilson-Cvg
10-01-2023,GON,Lavadora,Panasonic,23/01- Aberto Sat,30-01-2023,02-02-2023,02-02-2023,Sim,Osiel / Jacleilson
10-01-2023,GON,Lava E Seca,Midea,Concluído,0,11-01-2023,11-01-2023,Sim,Osiel
10-01-2023,FON,Lava Louças,Panasonic,Concluído,0,16-01-2023,16-01-2023,Sim,Jacleilson
10-01-2023,GB,Robo,Wap,Concluído,0,27-01-2023,01-02-2023,Sim,Thiago
10-01-2023,GON,Lavadora,Panasonic,Concluído,0,13-01-2023,13-01-2023,Sim,Cvg
10-01-2023,GON,Lavadora,Panasonic,Concluído,0,11-01-2023,11-01-2023,Sim,Osiel / Jacleilson
10-01-2023,FB,Robo,Wap,Sem Conserto,0,0,19-01-2023,Não,Thiago
10-01-2023,GON,Lava E Seca,Midea,Concluído,0,17-01-2023,17-01-2023,Não,Osiel
10-01-2023,GB,Robo,Midea,Concluído,25-01-2023,25-01-2023,01-02-2023,Sim,Thiago
10-01-2023,GON,Lavadora,Panasonic,Concluído,18-01-2023,11-01-2023,11-01-2023,Sim,Osiel / Jacleilson
11-01-2023,GON,Lavadora,Panasonic,Garantia Negada,0,0,13-01-2023,Não,Cvg
11-01-2023,FB,Panela,Midea,Concluído,0,16-01-2023,17-01-2023,Sim,Thiago
11-01-2023,GON,Refrigerador,Panasonic,Concluído,0,12-01-2023,12-01-2023,Sim,Cvg
11-01-2023,FB,Adega,Midea,Sem Defeito,0,0,16-01-2023,Não,Luan
